RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
SHULCASPART	Shimano Ultegra 9 Speed 6500 Cassette	"Shimano Ultegra 9 Speed Cassette 9-speed HG design with same cluster width as 8-speed.  Light alloy sprocket carrier (4 lower gears).  40-grams lighter than compatible 8-speed type.  Lock ring is different for 12T and 11T top sprockets.  Weght: 203g"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/SHULCASPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/SHULCASPART.jpg	99.99	80	New	Shimano			Yes					-1
0900181	BikeHard RaceGel Pro Saddle	"BikeHard RaceGel Pro Saddle.  Made from premium quality perforated leather and genuine gel, this comfortable yet super lightweight saddle is great for roadies and mountain bikers alike. Ergonomically designed to support the riders sit-bones, the rear prof"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900181#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900181.jpg	59.99	90	New	BikeHard			Yes			Leather                                           	unisex    	-1
1010240	Shimano Dura-Ace Di2 ST-7970 STI Shifter Levers	"Shimano Dura-Ace Di2 ST-7970 STI Shifter Levers. The revolutionary Dura-Ace Di2 electronic shifting option with SEIS (Shimano Electronic Intelligent System) takes the already superior Shimano shifting performance to a whole new level never seen before. Th"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010240#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010240.jpg	849.99	1000	New	Shimano	UST7970PA	689228278677	Yes			Carbon                                            	unisex    	-1
0850095	Saris Bones 3 Bike Car Rack	"Three bike capacity. 4 1/2 chain ring rating in Bicycling Magazine. Fits most mountain, road, women's and children's bikes.  Engineered-resin construction is the strongest on the market. Non-marring thermoplastic rubber foot pads."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0850095#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0850095.jpg	149.99	170	New	Saris	gs801	012527008018	Yes					-1
1428845	Shimano Deore XT BR-M775 Hydraulic Disc Brake Caliper	"Shimano BR-M775 Hydraulic Disc Brake Caliper.  Engineered for the way you ride. As Mountain bikes continue to become more diverse, obviously components must evolve. New Shimano Deore XT addresses the various needs of today's riders. New mechanism rear der"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428845#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428845PART.jpg	89.99	120	New	Shimano			Yes					-1
1630542	Manitou X-Vert 1 1/8" Threadless Fork Black	"TPC Plus damping. External Compression and Rebound adjustment. 1x5.8" Coil 2x2" MCU.  External Pre-load,  30mm 7050 taperwall alloy inner legs. 105mm of travel.  4.1 Lbs Steel steerer tube.  Disc Mounts 74mm Post.  You are buying at cost."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630542#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630537.jpg	329.99	450	New	AnswerManitou	85-8964		Yes	Black	1 1-8			-1
1010077PART	Shimano Saint/SLX HG80 Cassette	"Shimano Saint/SLX HG80 Cassette.  Meant to be paired up with Shimano's SLX, LX, and series, this cassette was built for the long haul.  Precise shifting and reduced weight give you lightweight speed despite it's heavyweight strength."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010077PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010077PART.jpg	69.99	95	New	Shimano	HG80		Yes					-1
1729853	Kryptonite New York Standard (3000) U-lock	"Kryptonite New York Liberty (3000) U-lock is made of 5/8" (15mm) case-hardened Kryptonium. Steel shackle resists bolt cutters and flexes with leverage attacks.  7-pin pick and drill resistant tubular locking mechanism.$2000 Anti-Theft Guarantee Offer in t"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729853#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729853.jpg	59.99	86	New	Kryptonite	180104	720018180104	Yes			Steel                                             	unisex    	-1
1608902S100X5	Thomson Stem ATB 100mm 5' Degree Silver	"Thomson Stem ATB 100mm 5' Degree Silver. Just about the toughest stem on the market, Thomson's MTB Stems are made with the same astonishing quality as their venerable seatpost. With 4 bolts that hold the face plate and 2 that hold the fork this stem will "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1608902S100X5#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1608902S100X5.jpg	89.99	0	New	Thomson	19487		Yes	Silver	100mm x 5 degrees	Alloy                                             	unisex    	-1
0129967	Cycleops Fluid 2 Indoor Trainer	"Cycleops Fluid 2 Indoor Trainer.  Fluid 2 trainer  has a large flywheel that provides a  road like feel. The progressive resistance curve  increases wattage as speed increases. With the Power Band technology you get the widest resistance range.  Anywhere "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0129967#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0129967.jpg	272.99	340	New	Cycleops	9302	012527001613	Yes			Steel                                             	unisex    	-1
1428839PART	Shimano XT BR-M775 Disc Brake Kit w/Centerlock Rotor	"The Deore XT mono body body caliper is machined from a single cold forged block in order to maximize stiffness. A perfect balance of stiffness and weight.
Servo Wave allows more pad clearance, more lever travel, improves controllability and increases bra"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1428839PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1428839PART.jpg	229.99	270	New	Shimano	UM7752SRMXA170		Yes					-1
1010057PART	Shimano CS-M970 XTR Cassette	"Shimano CS-M970 XTR Cassette.  A three piece aluminum carrier and 4 titanium cogs make the new CS-M970 Shimano's lightest 9-speed mountain bike cassette ever at 224g."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010057PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010057PART.jpg	179.99	280	New	Shimano	M970		Yes					-1
1010051PART	Shimano Ultegra 10-Speed CS 6600 Cassette	"The All New Shimano Ultegra 10/speed is designed as the Dura-Ace 10 and compatible with that system.  Compatible with 9/speed systems too.  Nickle plated. Use Super Narrow Chain. Weight 235 gms."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010051PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010051PART.jpg	69.99	120	New	Shimano			Yes			Steel                                             	unisex    	-1
SIGE5PART	Sidi Genius 5 Cycling Shoe	"Sidi Genius 5 Lorica Cycling Shoe.  Featuring the Millennium sole, MicroLock Buckle and Dual Velcro Closure System. The all-Lorica uppers offer superior comfort, durability, and breathability."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/SIGE5PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/SIGE5PART.jpg	169.99	270	New	SIDI			Yes					-1
0414444	Shimano PD-M424 Clipless Pedal	"This is an easy step-in design.  Has a replaceable resin cage, dual pop-up SPD bindings.  Cartridge bearing spindle with a cleat tension adjustment.  Cleats included.  Polished alloy inner body.  Weight 472g."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0414444#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0414444.jpg	54.99	80	New	Shimano	TPDM424	689228023147	Yes					-1
0414446PART	Shimano PD-5700 (105) Clipless Pedal	"The Shimano PD-5700 (105) Clipless Pedal is by far one of the strongest/ lightest pedals to come through our doors.  Wither oversized bearings and aluminum body, you have nothing to worry about with these pedals stamped with the legendary "105" logo."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0414446PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0414446.jpg	89.99	110	New	Shimano	PD5700		Yes					-1
0414441	Shimano PD-M324 Clipless Pedal	"Shimano PD-M324 Clipless Pedal.  This pedal is double sided. Standard cage on one side and SPD binder on the oposite means. Ideal for riding with regular shoes or Cleats. Sealed Bearing Cartridge. Adjustable cleat binding tension. 530g per pair"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0414441#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0414441.jpg	59.99	100	New	Shimano	IPDM324	689228072466	Yes			Alloy                                             	unisex    	-1
0104653	Shimano FlightDeck SM-SC70 For Road Wireless Kit	"Shimano FlightDeck SM-SC70 wireless harness kit is compatible with Dura-Ace and Ultegra 10 speed."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0104653#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0104653.jpg	119.99	130	New	Shimano		689228064829	Yes					-1
0900136PART	Profile Design Fast Forward Seat Post	"FAST FORWARD. Time Trial Seat post design.  Forward Positioning Increases Power Output From Aero Pisition.  Cold Forged Aluminum. Effectively changes a 73° seat tube angle frame to 78°.  Moves rider forward up to 38mm. 
-320-325g
-Sizes 27.0, 27.2"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900136PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/PDFFSP.gif	64.99	80	New	Profile Designs			Yes			Alloy                                             	unisex    	-1
1610076	Profile Design Airstryke Black Clip-On Bars	"Spring loaded Z brackets allow the tops of the handlebars to be used. Adjustable length and pad width. Air channeled venturi pads dissipate perspiration. Specifications: 500 grams. Armrest with adjustable range: 10-20 cm. Length adjustment 6 cm."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1610076#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1610076.jpg	99.99	125	New	Profile Designs	RHAS	1072366099798	Yes	Black		Alloy                                             	unisex    	-1
1630440	Profile Design T-Mag Aerobar	"Profile Design's T-Mag Clip-On Aerobars are the secret weapon for your fastest times and best finishes yet. They let you find the perfect aero tuck for maximum wind cheating and free speed. And, for super light weight, Profile utilizes forged AZ 80 magnes"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630440#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630440.jpg	184.99	220	New	Profile Designs	ACTMEXT	1072366099922	Yes	Black		Alloy                                             	unisex    	-1
0850094	Saris Bones 2 Bike Car Rack	"Two bike capacity. 4 1/2 chain ring rating in Bicycling Magazine. Fits most mountain, road, women's and children's bikes.  Engineered-resin construction is the strongest on the market. Non-marring thermoplastic rubber foot pads."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0850094#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0850094.jpg	129.99	140	New	Saris	805	012527008056	Yes					-1
1729889A	Kryptonite Stronghold Anchor (Above Ground)	"Kryptonite Stronghold ideal for securing a bike, car, boat or a super expensive grill.  Has an extra secure locking point. Above-ground model- attach to ground, wall, truck, or trailer bed. Steel shackle lays flat within domed body when not in use, making"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729889A#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729889A.jpg	59.99	80	New	Kryptonite	330202		Yes					-1
0900175	Terry Fly Ti Men's Saddle	"The ultimate in comfortable bike saddles for men, ridden and universally loved around the world. Introduced in 1999, the Italian-made Fly represents the best in all that research and development. The Ti version takes comfort up to the next level as a wond"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900175#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900175.jpg	129.99	145	New	Terry Precision	2110200	666953123885	Yes	Black		Synthetic Leather                                 	male      	-1
0900176	Terry Fly Chromoly Men's Saddle	"Vinyl cover. A good choice for training and racing. Reduces pressure from the front of the saddle. Steel rails. 295g/10.4oz."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900176#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900176.gif	59.99	70	New	Terry Precision	2110300	666953108264	Yes	Black		Synthetic Leather                                 	male      	-1
